embedding_set,group_id,rank,trait,category,rho,p,n,n_embeddings,median_within_group_abs_spearman,example_embeddings
dinov2,27,5,MI2021__leaf_width_cm,architecture,-0.340778557591169,2.881459670374219e-11,361,2,0.3262166722249719,dinov2_mean_493;dinov2_std_355
dinov2,28,1,NE2025_image__leaf_pixels,image_leaf_size,-0.9248438786519051,0.0,930,26,0.6224021661097432,dinov2_mean_22;dinov2_mean_37;dinov2_mean_99;dinov2_mean_209;dinov2_mean_253;dinov2_mean_257;dinov2_mean_346;dinov2_mean_388
dinov2,28,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.9209283914767605,0.0,930,26,0.6224021661097432,dinov2_mean_22;dinov2_mean_37;dinov2_mean_99;dinov2_mean_209;dinov2_mean_253;dinov2_mean_257;dinov2_mean_346;dinov2_mean_388
dinov2,28,3,NE2020__leaf_width_cm,architecture,-0.4885916007173666,2.3026209331511772e-20,316,26,0.6224021661097432,dinov2_mean_22;dinov2_mean_37;dinov2_mean_99;dinov2_mean_209;dinov2_mean_253;dinov2_mean_257;dinov2_mean_346;dinov2_mean_388
dinov2,28,4,MI2020__leaf_width_cm,architecture,-0.4830798457530931,2.837670275020214e-22,357,26,0.6224021661097432,dinov2_mean_22;dinov2_mean_37;dinov2_mean_99;dinov2_mean_209;dinov2_mean_253;dinov2_mean_257;dinov2_mean_346;dinov2_mean_388
dinov2,28,5,NE2021__leaf_width_cm,architecture,-0.464482665562689,1.789225453417294e-26,469,26,0.6224021661097432,dinov2_mean_22;dinov2_mean_37;dinov2_mean_99;dinov2_mean_209;dinov2_mean_253;dinov2_mean_257;dinov2_mean_346;dinov2_mean_388
dinov2,29,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.6343086538353017,7.714073864856516e-106,930,3,0.3424744276832941,dinov2_std_93;dinov2_std_377;dinov2_std_763
dinov2,29,2,NE2025_image__leaf_pixels,image_leaf_size,-0.6287780814418218,1.709090611737091e-103,930,3,0.3424744276832941,dinov2_std_93;dinov2_std_377;dinov2_std_763
dinov2,29,3,NE2025_image__percentUnhealthy,disease_severity,0.4521094489719309,4.292876335509723e-48,931,3,0.3424744276832941,dinov2_std_93;dinov2_std_377;dinov2_std_763
dinov2,29,4,NE2025_image__human_score,disease_severity,0.4118552499596573,3.4042491050064887e-25,581,3,0.3424744276832941,dinov2_std_93;dinov2_std_377;dinov2_std_763
dinov2,29,5,NE2020__stem_diameter_lower_mm,architecture,-0.341942890051981,4.556584009683006e-10,315,3,0.3424744276832941,dinov2_std_93;dinov2_std_377;dinov2_std_763
dinov2,30,1,NE2025_image__human_score,disease_severity,0.40414779100134507,3.0813976167634037e-24,581,5,0.24399118923551544,dinov2_mean_159;dinov2_mean_177;dinov2_std_188;dinov2_std_553;dinov2_std_937
dinov2,30,2,NE2025__seed_red_intensity,seed_color,-0.36173643183912785,5.5148622053049637e-11,309,5,0.24399118923551544,dinov2_mean_159;dinov2_mean_177;dinov2_std_188;dinov2_std_553;dinov2_std_937
dinov2,30,3,NE2025__seed_green_intensity,seed_color,-0.3431110324764427,5.791820189348451e-10,309,5,0.24399118923551544,dinov2_mean_159;dinov2_mean_177;dinov2_std_188;dinov2_std_553;dinov2_std_937
dinov2,30,4,NE2025_image__percentUnhealthy,disease_severity,0.33315701700044653,1.4382279562691942e-25,931,5,0.24399118923551544,dinov2_mean_159;dinov2_mean_177;dinov2_std_188;dinov2_std_553;dinov2_std_937
dinov2,30,5,NE2025__seed_blue_intensity,seed_color,-0.3210857376445718,7.698847966757962e-09,309,5,0.24399118923551544,dinov2_mean_159;dinov2_mean_177;dinov2_std_188;dinov2_std_553;dinov2_std_937
dinov2,31,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.7582401145529681,1.3946434523610832e-174,930,25,0.19601847092544394,dinov2_mean_64;dinov2_mean_95;dinov2_mean_272;dinov2_mean_807;dinov2_mean_965;dinov2_mean_991;dinov2_std_199;dinov2_std_248
dinov2,31,2,NE2025_image__leaf_pixels,image_leaf_size,-0.7552943185246745,1.773364007573211e-172,930,25,0.19601847092544394,dinov2_mean_64;dinov2_mean_95;dinov2_mean_272;dinov2_mean_807;dinov2_mean_965;dinov2_mean_991;dinov2_std_199;dinov2_std_248
dinov2,31,3,NE2020__stem_diameter_lower_mm,architecture,-0.36423669434246697,2.569379927447694e-11,315,25,0.19601847092544394,dinov2_mean_64;dinov2_mean_95;dinov2_mean_272;dinov2_mean_807;dinov2_mean_965;dinov2_mean_991;dinov2_std_199;dinov2_std_248
dinov2,31,4,MI2020__leaf_width_cm,architecture,-0.36413435795676374,1.2363132014687351e-12,357,25,0.19601847092544394,dinov2_mean_64;dinov2_mean_95;dinov2_mean_272;dinov2_mean_807;dinov2_mean_965;dinov2_mean_991;dinov2_std_199;dinov2_std_248
dinov2,31,5,MI2021__leaf_width_cm,architecture,-0.3622185435111881,1.2399090959179315e-12,361,25,0.19601847092544394,dinov2_mean_64;dinov2_mean_95;dinov2_mean_272;dinov2_mean_807;dinov2_mean_965;dinov2_mean_991;dinov2_std_199;dinov2_std_248
dinov2,32,1,NE2023__oil_pct,composition,-0.2757324245667348,1.1358556827114884e-06,302,3,0.2240431123471514,dinov2_mean_1023;dinov2_std_388;dinov2_std_863
dinov2,32,2,NE2023__ash_pct,composition,0.253796665796638,7.98613931550528e-06,302,3,0.2240431123471514,dinov2_mean_1023;dinov2_std_388;dinov2_std_863
dinov2,32,3,NE2023__starch_pct,composition,-0.24110382632518176,2.283420973022541e-05,302,3,0.2240431123471514,dinov2_mean_1023;dinov2_std_388;dinov2_std_863
dinov2,32,4,AL2022__starch_pct,composition,-0.23094741944854058,1.0430414661919691e-05,357,3,0.2240431123471514,dinov2_mean_1023;dinov2_std_388;dinov2_std_863
dinov2,32,5,AL2022__ash_pct,composition,0.2259360429037618,1.6338707371992292e-05,357,3,0.2240431123471514,dinov2_mean_1023;dinov2_std_388;dinov2_std_863
dinov2,33,1,NE2023__starch_pct,composition,0.1655542154806052,0.003913777964221467,302,1,,dinov2_mean_9
dinov2,33,2,MI2020__total_plot_fresh_weight_g,biomass,0.14560948489507447,0.005987228323871087,355,1,,dinov2_mean_9
dinov2,33,3,AL2022__starch_pct,composition,0.1423746533511004,0.0070516622028135405,357,1,,dinov2_mean_9
dinov2,33,4,AL2022__ash_pct,composition,-0.13816261217897577,0.00895158280504638,357,1,,dinov2_mean_9
dinov2,33,5,MI2021__single_plant_dry_weight_g,biomass,0.13667509310471299,0.009420530716904761,360,1,,dinov2_mean_9
dinov2,34,1,NE2025_image__log_leaf_pixels,image_leaf_size,0.6589569770609286,6.691713913709492e-117,930,3,0.4335058244571154,dinov2_mean_469;dinov2_std_596;dinov2_std_927
dinov2,34,2,NE2025_image__leaf_pixels,image_leaf_size,0.6577884558153106,2.3636359218492478e-116,930,3,0.4335058244571154,dinov2_mean_469;dinov2_std_596;dinov2_std_927
dinov2,34,3,NE2025__days_to_flower,phenology,0.39974330314038375,2.4661224086059613e-34,860,3,0.4335058244571154,dinov2_mean_469;dinov2_std_596;dinov2_std_927
dinov2,34,4,NE2025_image__days_to_flower,phenology,0.39716032381722893,5.78814434823074e-35,889,3,0.4335058244571154,dinov2_mean_469;dinov2_std_596;dinov2_std_927
dinov2,34,5,NE2025_image__human_score,disease_severity,-0.38813052421783417,2.5038628802542455e-22,581,3,0.4335058244571154,dinov2_mean_469;dinov2_std_596;dinov2_std_927
dinov2,35,1,NE2023__starch_pct,composition,0.2849801363288344,4.735905851152349e-07,302,3,0.20688516158307654,dinov2_mean_72;dinov2_std_913;dinov2_std_996
dinov2,35,2,NE2023__protein_pct,composition,-0.2780670077890664,9.135034873557192e-07,302,3,0.20688516158307654,dinov2_mean_72;dinov2_std_913;dinov2_std_996
dinov2,35,3,NE2023__ash_pct,composition,-0.24991651310874297,1.1076525955263681e-05,302,3,0.20688516158307654,dinov2_mean_72;dinov2_std_913;dinov2_std_996
dinov2,35,4,NE2025_image__human_score,disease_severity,-0.23708597024131772,7.247781436311372e-09,581,3,0.20688516158307654,dinov2_mean_72;dinov2_std_913;dinov2_std_996
dinov2,35,5,NE2025__seed_mass_g,yield,0.22710055007353736,1.6009059837375537e-11,860,3,0.20688516158307654,dinov2_mean_72;dinov2_std_913;dinov2_std_996
dinov2,36,1,NE2025_image__leaf_pixels,image_leaf_size,-0.73304293794192,1.693793756505686e-157,930,2,0.40288620379065826,dinov2_mean_877;dinov2_std_465
dinov2,36,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.7224908739000445,6.550261637396808e-151,930,2,0.40288620379065826,dinov2_mean_877;dinov2_std_465
dinov2,36,3,MI2020__leaf_width_cm,architecture,-0.4214506749576995,8.348811163088836e-17,357,2,0.40288620379065826,dinov2_mean_877;dinov2_std_465
dinov2,36,4,NE2020__leaf_width_cm,architecture,-0.4052002084045797,6.454141655130374e-14,316,2,0.40288620379065826,dinov2_mean_877;dinov2_std_465
dinov2,36,5,MI2020__single_plant_leaf_fresh_weight_g,biomass,-0.375255731592465,2.2145289405118637e-13,357,2,0.40288620379065826,dinov2_mean_877;dinov2_std_465
dinov2,37,1,NE2025_image__log_leaf_pixels,image_leaf_size,0.8908486237204378,3.0365e-320,930,54,0.19580481363880328,dinov2_mean_79;dinov2_mean_86;dinov2_mean_107;dinov2_mean_142;dinov2_mean_149;dinov2_mean_221;dinov2_mean_269;dinov2_mean_376
dinov2,37,2,NE2025_image__leaf_pixels,image_leaf_size,0.8903619878928872,2.1243e-319,930,54,0.19580481363880328,dinov2_mean_79;dinov2_mean_86;dinov2_mean_107;dinov2_mean_142;dinov2_mean_149;dinov2_mean_221;dinov2_mean_269;dinov2_mean_376
dinov2,37,3,MI2020__leaf_width_cm,architecture,0.47294091396936283,2.694698480462533e-21,357,54,0.19580481363880328,dinov2_mean_79;dinov2_mean_86;dinov2_mean_107;dinov2_mean_142;dinov2_mean_149;dinov2_mean_221;dinov2_mean_269;dinov2_mean_376
dinov2,37,4,NE2020__leaf_width_cm,architecture,0.4718135698294523,6.385150917596639e-19,316,54,0.19580481363880328,dinov2_mean_79;dinov2_mean_86;dinov2_mean_107;dinov2_mean_142;dinov2_mean_149;dinov2_mean_221;dinov2_mean_269;dinov2_mean_376
dinov2,37,5,NE2021__leaf_width_cm,architecture,0.4669011348464673,9.094358646727589e-27,469,54,0.19580481363880328,dinov2_mean_79;dinov2_mean_86;dinov2_mean_107;dinov2_mean_142;dinov2_mean_149;dinov2_mean_221;dinov2_mean_269;dinov2_mean_376
dinov2,38,1,NE2025_image__leaf_pixels,image_leaf_size,-0.7446125471549123,4.311919301823806e-165,930,2,0.5768990220785619,dinov2_mean_336;dinov2_mean_563
dinov2,38,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.7409714014513308,1.1709131415854979e-162,930,2,0.5768990220785619,dinov2_mean_336;dinov2_mean_563
dinov2,38,3,MI2020__leaf_width_cm,architecture,-0.4291390030697095,1.988608909342865e-17,357,2,0.5768990220785619,dinov2_mean_336;dinov2_mean_563
dinov2,38,4,NE2021__leaf_width_cm,architecture,-0.3671084910802619,2.0743403926570563e-16,469,2,0.5768990220785619,dinov2_mean_336;dinov2_mean_563
dinov2,38,5,NE2025__leaf_number,architecture,-0.3457742979385366,1.0699700003327332e-25,865,2,0.5768990220785619,dinov2_mean_336;dinov2_mean_563
dinov2,39,1,NE2025_image__leaf_pixels,image_leaf_size,-0.9580094253903184,0.0,930,43,0.6387551507844377,dinov2_mean_25;dinov2_mean_32;dinov2_mean_224;dinov2_mean_240;dinov2_mean_284;dinov2_mean_287;dinov2_mean_345;dinov2_mean_354
dinov2,39,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.9556518173548206,0.0,930,43,0.6387551507844377,dinov2_mean_25;dinov2_mean_32;dinov2_mean_224;dinov2_mean_240;dinov2_mean_284;dinov2_mean_287;dinov2_mean_345;dinov2_mean_354
dinov2,39,3,MI2020__leaf_width_cm,architecture,-0.5093833087221793,5.751092788370312e-25,357,43,0.6387551507844377,dinov2_mean_25;dinov2_mean_32;dinov2_mean_224;dinov2_mean_240;dinov2_mean_284;dinov2_mean_287;dinov2_mean_345;dinov2_mean_354
dinov2,39,4,NE2020__leaf_width_cm,architecture,-0.4802752223807033,1.222826154257622e-19,316,43,0.6387551507844377,dinov2_mean_25;dinov2_mean_32;dinov2_mean_224;dinov2_mean_240;dinov2_mean_284;dinov2_mean_287;dinov2_mean_345;dinov2_mean_354
dinov2,39,5,NE2021__leaf_width_cm,architecture,-0.47118507437717716,2.7064677294494258e-27,469,43,0.6387551507844377,dinov2_mean_25;dinov2_mean_32;dinov2_mean_224;dinov2_mean_240;dinov2_mean_284;dinov2_mean_287;dinov2_mean_345;dinov2_mean_354
dinov2,40,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.3137831217528845,1.0723045338057897e-22,930,6,0.13225841028594523,dinov2_mean_135;dinov2_mean_227;dinov2_mean_798;dinov2_std_72;dinov2_std_80;dinov2_std_456
dinov2,40,2,NE2025_image__leaf_pixels,image_leaf_size,-0.3004429014113804,7.447478665863154e-21,930,6,0.13225841028594523,dinov2_mean_135;dinov2_mean_227;dinov2_mean_798;dinov2_std_72;dinov2_std_80;dinov2_std_456
dinov2,40,3,NE2025_image__percentUnhealthy,disease_severity,0.2681665061214446,8.481490665973498e-17,931,6,0.13225841028594523,dinov2_mean_135;dinov2_mean_227;dinov2_mean_798;dinov2_std_72;dinov2_std_80;dinov2_std_456
dinov2,40,4,NE2021__days_to_flower,phenology,-0.2663867161947071,7.481615621246813e-15,824,6,0.13225841028594523,dinov2_mean_135;dinov2_mean_227;dinov2_mean_798;dinov2_std_72;dinov2_std_80;dinov2_std_456
dinov2,40,5,NE2020__stem_volume_cm3,architecture,-0.2544675337145352,4.78706782482266e-06,315,6,0.13225841028594523,dinov2_mean_135;dinov2_mean_227;dinov2_mean_798;dinov2_std_72;dinov2_std_80;dinov2_std_456
dinov2,41,1,NE2025_image__human_score,disease_severity,0.3528885724196551,1.7638761063398853e-18,581,3,0.30305355463703615,dinov2_std_263;dinov2_std_402;dinov2_std_736
dinov2,41,2,NE2025_image__percentUnhealthy,disease_severity,0.3409112526605197,9.087674468582373e-27,931,3,0.30305355463703615,dinov2_std_263;dinov2_std_402;dinov2_std_736
dinov2,41,3,NE2025__seed_mass_g,yield,-0.3391972369153915,1.3426098580007405e-24,860,3,0.30305355463703615,dinov2_std_263;dinov2_std_402;dinov2_std_736
dinov2,41,4,NE2025__days_to_flower,phenology,-0.2765000676169723,1.477508762864129e-16,860,3,0.30305355463703615,dinov2_std_263;dinov2_std_402;dinov2_std_736
dinov2,41,5,NE2025_image__days_to_flower,phenology,-0.27608216523639084,5.134002808560894e-17,889,3,0.30305355463703615,dinov2_std_263;dinov2_std_402;dinov2_std_736
dinov2,42,1,NE2025_image__leaf_pixels,image_leaf_size,-0.8293858428798699,7.30695787754431e-237,930,4,0.24287082284573644,dinov2_mean_139;dinov2_mean_184;dinov2_mean_222;dinov2_std_892
dinov2,42,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.8227535480978142,6.611650893181821e-230,930,4,0.24287082284573644,dinov2_mean_139;dinov2_mean_184;dinov2_mean_222;dinov2_std_892
dinov2,42,3,MI2020__leaf_width_cm,architecture,-0.46911440185947806,6.181171733507133e-21,357,4,0.24287082284573644,dinov2_mean_139;dinov2_mean_184;dinov2_mean_222;dinov2_std_892
dinov2,42,4,NE2021__days_to_flower,phenology,-0.46761124453934566,5.368149341309971e-46,824,4,0.24287082284573644,dinov2_mean_139;dinov2_mean_184;dinov2_mean_222;dinov2_std_892
dinov2,42,5,NE2025__leaf_number,architecture,-0.46566496245216443,9.10976706120641e-48,865,4,0.24287082284573644,dinov2_mean_139;dinov2_mean_184;dinov2_mean_222;dinov2_std_892
dinov2,43,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.5426003968646903,2.566232622315118e-72,930,3,0.3832925491419872,dinov2_mean_63;dinov2_mean_657;dinov2_std_494
dinov2,43,2,NE2025_image__leaf_pixels,image_leaf_size,-0.5406471624724107,1.0332903683173271e-71,930,3,0.3832925491419872,dinov2_mean_63;dinov2_mean_657;dinov2_std_494
dinov2,43,3,MI2020__leaf_width_cm,architecture,-0.27750012989356,9.828855094834674e-08,357,3,0.3832925491419872,dinov2_mean_63;dinov2_mean_657;dinov2_std_494
dinov2,43,4,NE2021__leaf_number,architecture,-0.262434139077979,2.063880012853597e-08,443,3,0.3832925491419872,dinov2_mean_63;dinov2_mean_657;dinov2_std_494
dinov2,43,5,NE2021__days_to_flower,phenology,-0.25854148176240116,4.742718060656827e-14,824,3,0.3832925491419872,dinov2_mean_63;dinov2_mean_657;dinov2_std_494
dinov2,44,1,NE2025_image__leaf_pixels,image_leaf_size,-0.8543607681330494,4.892449216825395e-266,930,4,0.3945240547067037,dinov2_mean_308;dinov2_mean_524;dinov2_std_446;dinov2_std_848
dinov2,44,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.8427109057364484,8.560113191193326e-252,930,4,0.3945240547067037,dinov2_mean_308;dinov2_mean_524;dinov2_std_446;dinov2_std_848
dinov2,44,3,MI2020__leaf_width_cm,architecture,-0.44185909120079103,1.7068408684736344e-18,357,4,0.3945240547067037,dinov2_mean_308;dinov2_mean_524;dinov2_std_446;dinov2_std_848
dinov2,44,4,NE2021__leaf_width_cm,architecture,-0.4303409656664259,1.4470865884516813e-22,469,4,0.3945240547067037,dinov2_mean_308;dinov2_mean_524;dinov2_std_446;dinov2_std_848
dinov2,44,5,NE2020__leaf_width_cm,architecture,-0.4182845853417513,8.162287453379837e-15,316,4,0.3945240547067037,dinov2_mean_308;dinov2_mean_524;dinov2_std_446;dinov2_std_848
dinov2,45,1,NE2025_image__leaf_pixels,image_leaf_size,-0.556921256717045,7.08096053299346e-77,930,11,0.35946949970993824,dinov2_mean_266;dinov2_mean_422;dinov2_mean_439;dinov2_mean_809;dinov2_std_215;dinov2_std_332;dinov2_std_442;dinov2_std_560
dinov2,45,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.5313661623176715,6.838556622428093e-69,930,11,0.35946949970993824,dinov2_mean_266;dinov2_mean_422;dinov2_mean_439;dinov2_mean_809;dinov2_std_215;dinov2_std_332;dinov2_std_442;dinov2_std_560
dinov2,45,3,NE2020__leaf_width_cm,architecture,-0.36124734266145303,3.5641570829142014e-11,316,11,0.35946949970993824,dinov2_mean_266;dinov2_mean_422;dinov2_mean_439;dinov2_mean_809;dinov2_std_215;dinov2_std_332;dinov2_std_442;dinov2_std_560
dinov2,45,4,NE2021__leaf_width_cm,architecture,-0.3270007537725727,3.7748912880977614e-13,469,11,0.35946949970993824,dinov2_mean_266;dinov2_mean_422;dinov2_mean_439;dinov2_mean_809;dinov2_std_215;dinov2_std_332;dinov2_std_442;dinov2_std_560
dinov2,45,5,MI2020__leaf_width_cm,architecture,-0.3204718727559924,5.713820995591548e-10,357,11,0.35946949970993824,dinov2_mean_266;dinov2_mean_422;dinov2_mean_439;dinov2_mean_809;dinov2_std_215;dinov2_std_332;dinov2_std_442;dinov2_std_560
dinov2,46,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.4839182441668607,9.276372311132415e-56,930,2,0.16733167343612582,dinov2_std_762;dinov2_std_879
dinov2,46,2,NE2025_image__percentUnhealthy,disease_severity,0.47454433082351694,1.8643264148735842e-53,931,2,0.16733167343612582,dinov2_std_762;dinov2_std_879
dinov2,46,3,NE2025_image__leaf_pixels,image_leaf_size,-0.4700185917894449,2.7480773254766814e-52,930,2,0.16733167343612582,dinov2_std_762;dinov2_std_879
dinov2,46,4,NE2025_image__human_score,disease_severity,0.41514750304316245,1.3052838700072106e-25,581,2,0.16733167343612582,dinov2_std_762;dinov2_std_879
dinov2,46,5,NE2025__seed_mass_g,yield,-0.3155218897710615,2.4769405908531347e-21,860,2,0.16733167343612582,dinov2_std_762;dinov2_std_879
dinov2,47,1,NE2025_image__leaf_pixels,image_leaf_size,-0.8158703268219515,5.482651805015479e-223,930,6,0.4567674805544388,dinov2_mean_14;dinov2_mean_207;dinov2_mean_309;dinov2_mean_951;dinov2_std_169;dinov2_std_543
dinov2,47,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.8071604868840906,1.2253921345088306e-214,930,6,0.4567674805544388,dinov2_mean_14;dinov2_mean_207;dinov2_mean_309;dinov2_mean_951;dinov2_std_169;dinov2_std_543
dinov2,47,3,MI2020__leaf_width_cm,architecture,-0.44550889564871066,8.276693615791756e-19,357,6,0.4567674805544388,dinov2_mean_14;dinov2_mean_207;dinov2_mean_309;dinov2_mean_951;dinov2_std_169;dinov2_std_543
dinov2,47,4,NE2020__leaf_width_cm,architecture,-0.410788321779325,2.6983476576689303e-14,316,6,0.4567674805544388,dinov2_mean_14;dinov2_mean_207;dinov2_mean_309;dinov2_mean_951;dinov2_std_169;dinov2_std_543
dinov2,47,5,MI2021__leaf_width_cm,architecture,-0.40019232461570814,2.5678763893886317e-15,361,6,0.4567674805544388,dinov2_mean_14;dinov2_mean_207;dinov2_mean_309;dinov2_mean_951;dinov2_std_169;dinov2_std_543
dinov2,48,1,NE2025_image__leaf_pixels,image_leaf_size,-0.8095556570453107,6.844274216619366e-217,930,2,0.6599565607122762,dinov2_std_17;dinov2_std_506
dinov2,48,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.7987723294588099,5.437636562132823e-207,930,2,0.6599565607122762,dinov2_std_17;dinov2_std_506
dinov2,48,3,MI2020__leaf_width_cm,architecture,-0.49530761725264194,1.6978517037930883e-23,357,2,0.6599565607122762,dinov2_std_17;dinov2_std_506
dinov2,48,4,NE2020__leaf_width_cm,architecture,-0.4712358453898191,7.136051731970943e-19,316,2,0.6599565607122762,dinov2_std_17;dinov2_std_506
dinov2,48,5,NE2021__leaf_width_cm,architecture,-0.42706757279132895,3.2541685653719174e-22,469,2,0.6599565607122762,dinov2_std_17;dinov2_std_506
dinov2,49,1,NE2025_image__leaf_pixels,image_leaf_size,0.3622402807479262,3.2406081878466465e-30,930,2,0.10278956161771764,dinov2_std_29;dinov2_std_88
dinov2,49,2,NE2025_image__log_leaf_pixels,image_leaf_size,0.3525035361251336,1.3490572096766604e-28,930,2,0.10278956161771764,dinov2_std_29;dinov2_std_88
dinov2,49,3,NE2020__leaf_width_cm,architecture,0.27422960931934226,7.393832569573191e-07,316,2,0.10278956161771764,dinov2_std_29;dinov2_std_88
dinov2,49,4,NE2025_image__human_score,disease_severity,0.2700380846689484,3.633376362290337e-11,581,2,0.10278956161771764,dinov2_std_29;dinov2_std_88
dinov2,49,5,MI2021__leaf_width_cm,architecture,0.24380996593527465,2.769086777289505e-06,361,2,0.10278956161771764,dinov2_std_29;dinov2_std_88
dinov2,50,1,NE2025__flag_leaf_height_cm,architecture,0.26980662834925634,7.634318860920543e-16,862,2,0.2873702032068165,dinov2_mean_912;dinov2_mean_952
dinov2,50,2,MI2020__flag_leaf_height_cm,architecture,0.24876047487436484,1.94825749955028e-06,357,2,0.2873702032068165,dinov2_mean_912;dinov2_mean_952
dinov2,50,3,NE2021__flag_leaf_height_cm,architecture,0.248676079502966,4.2935215348809403e-13,825,2,0.2873702032068165,dinov2_mean_912;dinov2_mean_952
dinov2,50,4,NE2023__oil_pct,composition,0.24161553071906594,2.1911035323408983e-05,302,2,0.2873702032068165,dinov2_mean_912;dinov2_mean_952
dinov2,50,5,MI2021__flag_leaf_height_cm,architecture,0.23902582735951874,4.380106183985048e-06,361,2,0.2873702032068165,dinov2_mean_912;dinov2_mean_952
dinov2,51,1,NE2025_image__leaf_pixels,image_leaf_size,0.7933575306076059,3.0312715109341355e-202,930,175,0.24082579807201063,dinov2_mean_41;dinov2_mean_52;dinov2_mean_53;dinov2_mean_56;dinov2_mean_62;dinov2_mean_73;dinov2_mean_92;dinov2_mean_100
dinov2,51,2,NE2025_image__log_leaf_pixels,image_leaf_size,0.7782141290143577,1.077871520256371e-189,930,175,0.24082579807201063,dinov2_mean_41;dinov2_mean_52;dinov2_mean_53;dinov2_mean_56;dinov2_mean_62;dinov2_mean_73;dinov2_mean_92;dinov2_mean_100
dinov2,51,3,MI2020__leaf_width_cm,architecture,0.4650182127580118,1.4861260871636743e-20,357,175,0.24082579807201063,dinov2_mean_41;dinov2_mean_52;dinov2_mean_53;dinov2_mean_56;dinov2_mean_62;dinov2_mean_73;dinov2_mean_92;dinov2_mean_100
dinov2,51,4,NE2020__leaf_width_cm,architecture,0.4546417393362875,1.592547782518526e-17,316,175,0.24082579807201063,dinov2_mean_41;dinov2_mean_52;dinov2_mean_53;dinov2_mean_56;dinov2_mean_62;dinov2_mean_73;dinov2_mean_92;dinov2_mean_100
dinov2,51,5,NE2021__leaf_width_cm,architecture,0.40321190774225935,9.207808195869607e-20,469,175,0.24082579807201063,dinov2_mean_41;dinov2_mean_52;dinov2_mean_53;dinov2_mean_56;dinov2_mean_62;dinov2_mean_73;dinov2_mean_92;dinov2_mean_100
dinov2,52,1,NE2025_image__leaf_pixels,image_leaf_size,-0.7417313991970838,3.663670429796054e-163,930,1,,dinov2_mean_206
dinov2,52,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.7314719447795309,1.695995927285039e-156,930,1,,dinov2_mean_206
dinov2,52,3,NE2020__leaf_width_cm,architecture,-0.4430750695544494,1.257861207770566e-16,316,1,,dinov2_mean_206
dinov2,52,4,MI2020__leaf_width_cm,architecture,-0.4369012634510959,4.49947353758596e-18,357,1,,dinov2_mean_206
dinov2,52,5,NE2021__leaf_width_cm,architecture,-0.40129865420300725,1.4203429059088131e-19,469,1,,dinov2_mean_206
dinov2,53,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.48718494612242236,1.3428072634358471e-56,930,1,,dinov2_std_878
dinov2,53,2,NE2025_image__leaf_pixels,image_leaf_size,-0.47594835752000714,9.495206311431003e-54,930,1,,dinov2_std_878
dinov2,53,3,NE2025_image__percentUnhealthy,disease_severity,0.4160277925809777,2.8740851554830246e-40,931,1,,dinov2_std_878
dinov2,53,4,NE2025_image__human_score,disease_severity,0.4118468621021059,3.412527154056377e-25,581,1,,dinov2_std_878
dinov2,53,5,MI2021__plant_height_cm,architecture,0.24401027559639943,2.715865446624248e-06,361,1,,dinov2_std_878
dinov2,54,1,NE2025__thousand_kernel_weight_g,seed_morphology,-0.2276260120292677,6.37454568087618e-05,303,1,,dinov2_std_675
dinov2,54,2,NE2025__seed_mass_g,yield,-0.20119832742759125,2.6377579741512457e-09,860,1,,dinov2_std_675
dinov2,54,3,NE2025__seed_width_mm,seed_morphology,-0.19646122460346727,0.0005139340630065162,309,1,,dinov2_std_675
dinov2,54,4,NE2025__seed_area_mm2,seed_morphology,-0.19225416366778036,0.0006798669896123969,309,1,,dinov2_std_675
dinov2,54,5,NE2025_image__log_leaf_pixels,image_leaf_size,-0.19147180814360007,3.961546646096359e-09,930,1,,dinov2_std_675
dinov2,55,1,NE2025_image__leaf_pixels,image_leaf_size,-0.5084793097024551,2.6798210801239108e-62,930,1,,dinov2_std_778
dinov2,55,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.4976124197742319,2.4385646773793567e-59,930,1,,dinov2_std_778
dinov2,55,3,MI2020__leaf_width_cm,architecture,-0.31212068783171737,1.6609071805260187e-09,357,1,,dinov2_std_778
dinov2,55,4,NE2020__leaf_width_cm,architecture,-0.3064687233137211,2.6870832184367453e-08,316,1,,dinov2_std_778
dinov2,55,5,NE2020__flag_leaf_width_cm,architecture,-0.2849408253752505,2.687746753327127e-07,315,1,,dinov2_std_778
dinov2,56,1,NE2025_image__human_score,disease_severity,-0.4665644721752666,9.62192539683097e-33,581,1,,dinov2_std_952
